date,lat,lon,soil_water_daily,runoff_daily,rain_daily,agdd_daily,accumswe_daily,pet_daily,deficit_daily,aet_daily
1980-10-12T12:00:00Z,44.702,-110.018,83.4872055053711,0,0,0.25,0,1.19959557056427,0.9789556264877319,0.2206399142742157
1980-10-13T12:00:00Z,44.702,-110.018,83.41875457763672,0,0,0.25,0,0.4077761471271515,0.33932799100875854,0.06844814121723175
1980-10-14T12:00:00Z,44.702,-110.018,83.38965606689453,0,0,0.25,0,0.19172225892543793,0.16262155771255493,0.029100701212882996
1980-10-15T12:00:00Z,44.702,-110.018,83.38965606689453,0,0,0.25,6.688000202178955,0,0,0
1980-10-16T12:00:00Z,44.702,-110.018,83.38965606689453,0,0,0.25,6.688000202178955,0,0,0
1980-10-17T12:00:00Z,44.702,-110.018,83.38965606689453,0,0,0.25,14.211999893188477,0,0,0
1980-10-18T12:00:00Z,44.702,-110.018,83.75997161865234,0,0,0.25,13.84168529510498,0,0,0
1980-10-19T12:00:00Z,44.702,-110.018,88.130279541015625,0,0,0.25,9.471370697021484,0,0,0
1980-10-20T12:00:00Z,44.702,-110.018,89.01292419433594,8.551658630371094,0,0.25,0,0.5322846174240112,0.4952147901058197,0.03706981986761093
1980-10-21T12:00:00Z,44.702,-110.018,88.9714584350586,0,0,0.25,0,0.6829996109008789,0.641531765460968,0.04146783798933029
1980-10-22T12:00:00Z,44.702,-110.018,89.04999542236328,0.48378267884254456,0.562320351600647,0.25,1.945679783821106,0,0,0
1980-10-23T12:00:00Z,44.702,-110.018,89.04999542236328,0,0,0.25,1.945679783821106,0,0,0
1980-10-24T12:00:00Z,44.702,-110.018,89.04999542236328,0,0,0.25,1.945679783821106,0,0,0
1980-10-25T12:00:00Z,44.702,-110.018,89.04999542236328,0.3703148066997528,0,0.25,1.5753650665283203,0,0,0
1980-10-26T12:00:00Z,44.702,-110.018,89.04190826416016,1.5753650665283203,0,0.25,0,0.377261221408844,0.36917704343795776,0.008084168657660484
1980-10-27T12:00:00Z,44.702,-110.018,89.04190826416016,0,0,0.25,0,0,0,0
1980-10-28T12:00:00Z,44.702,-110.018,89.04190826416016,0,0,0.25,0,0,0,0
1980-10-29T12:00:00Z,44.702,-110.018,89.04022216796875,0,0,0.25,0,0.1577109545469284,0.15602119266986847,0.0016897601308301091
1980-10-30T12:00:00Z,44.702,-110.018,89.037109375,0,0,0.25,0,0.4358685314655304,0.43275517225265503,0.0031133468728512526
1980-10-31T12:00:00Z,44.702,-110.018,89.03546142578125,0,0,0.25,0,0.46096673607826233,0.45932042598724365,0.001646309858188033
