date,lat,lon,soil_water_daily,runoff_daily,rain_daily,accumswe_daily,pet_daily,deficit_daily,aet_daily
1980-08-26T12:00:00Z,44.686843,-110.061929,59.7,0,8.9,0,1.7,0,1.7
1980-08-27T12:00:00Z,44.686843,-110.061929,59.9,0,2,0,1.9,0,1.9
1980-08-28T12:00:00Z,44.686843,-110.061929,58.9,0,0,0,1.5,0.5,1
1980-08-29T12:00:00Z,44.686843,-110.061929,60.3,0,2.7,0,1.3,0,1.3
1980-08-30T12:00:00Z,44.686843,-110.061929,61.7,0,2.7,0,1.3,0,1.3
1980-08-31T12:00:00Z,44.686843,-110.061929,65.4,0,3.8,0.2,0,0,0
1980-09-01T12:00:00Z,44.686843,-110.061929,67.8,0,3.3,0,1.2,0,1.2
1980-09-02T12:00:00Z,44.686843,-110.061929,68.6,0,2.3,0,1.5,0,1.5
1980-09-03T12:00:00Z,44.686843,-110.061929,72.2,0,4.9,0,1.2,0,1.2
1980-09-04T12:00:00Z,44.686843,-110.061929,71,0,0,0,1.5,0.3,1.2
1980-09-05T12:00:00Z,44.686843,-110.061929,69.6,0,0,0,1.8,0.4,1.4
1980-09-06T12:00:00Z,44.686843,-110.061929,68.1,0,0,0,2,0.5,1.6
1980-09-07T12:00:00Z,44.686843,-110.061929,67,0,0.5,0,1.9,0.3,1.6
1980-09-08T12:00:00Z,44.686843,-110.061929,66.5,0,0.9,0,1.6,0.2,1.4
1980-09-09T12:00:00Z,44.686843,-110.061929,67.9,0,3,0,1.6,0,1.6
1980-09-10T12:00:00Z,44.686843,-110.061929,73.6,0,7.1,0,1.4,0,1.4
1980-09-11T12:00:00Z,44.686843,-110.061929,89,0.9,17.5,0,1.1,0,1.1
1980-09-12T12:00:00Z,44.686843,-110.061929,89,8.9,10.1,0,1.2,0,1.2
1980-09-13T12:00:00Z,44.686843,-110.061929,89,5.2,6.5,0,1.3,0,1.3
1980-09-14T12:00:00Z,44.686843,-110.061929,87.6,0,0,0,1.5,0,1.5
1980-09-15T12:00:00Z,44.686843,-110.061929,89,3,5.8,0,1.3,0,1.3
1980-09-16T12:00:00Z,44.686843,-110.061929,89,7.1,7.1,1.3,0,0,0
1980-09-17T12:00:00Z,44.686843,-110.061929,89,0.2,0,0,1.2,0,1.2
1980-09-18T12:00:00Z,44.686843,-110.061929,89,3.2,4.6,0,1.4,0,1.4
1980-09-19T12:00:00Z,44.686843,-110.061929,89,1.5,2.6,0,1.1,0,1.1
1980-09-20T12:00:00Z,44.686843,-110.061929,89,1.7,1.7,0.8,0,0,0
1980-09-21T12:00:00Z,44.686843,-110.061929,89,1.6,1.6,2.2,0,0,0
1980-09-22T12:00:00Z,44.686843,-110.061929,89,1.7,0,0,0.5,0,0.5
1980-09-23T12:00:00Z,44.686843,-110.061929,89,0.6,0.6,0.5,0,0,0
1980-09-24T12:00:00Z,44.686843,-110.061929,89,0,0,0,0.5,0,0.5
1980-09-25T12:00:00Z,44.686843,-110.061929,88.3,0,0,0,0.7,0,0.7
1980-09-26T12:00:00Z,44.686843,-110.061929,87.3,0,0,0,1,0,1
1980-09-27T12:00:00Z,44.686843,-110.061929,86.2,0,0,0,1.1,0,1.1
